ID;#stm_sap_meldnr;stm_mon_nr;stm_vl_post;stm_sap_meld_ddt;stm_sap_mon_meld_ddt;stm_sap_meldtekst_lang;stm_mon_begin_ddt;stm_sap_meldtekst;stm_mon_toelichting_trdl;stm_oh_pg_mld;stm_geo_mld;stm_geo_mld_uit_functiepl;stm_equipm_nr_mld;stm_equipm_soort_mld;stm_equipm_omschr_mld;stm_km_van_mld;stm_km_tot_mld;stm_prioriteit;stm_scenario_mon;stm_status_melding_sap;stm_mon_nr_status_omschr;stm_mon_nr__statuscode;stm_mon_nr_status_wijzdd;stm_aanngeb_ddt;stm_aanntpl_ddt;stm_oh_pg_gst;stm_geo_gst;stm_geo_gst_uit_functiepl;stm_equipm_nr_gst;stm_equipm_soort_gst;stm_equipm_omschr_gst;stm_objectdl_code_gst;stm_objectdl_groep_gst;stm_km_van_gst;stm_km_tot_gst;stm_progfh_in_ddt;stm_progfh_in_invoer_ddt;stm_progfh_gw_ddt;stm_progfh_gw_lwd_ddt;stm_progfh_hz;stm_oorz_groep;stm_oorz_code;stm_oorz_tkst;stm_veroorz_groep;stm_veroorz_code;stm_veroorz_tekst_kort;stm_effect;stm_afspr_aanvangddt;stm_fh_status;stm_mon_vhdsincident;stm_tao_indicator;stm_tao_indicator_vorige;stm_tao_soort_mutatie;stm_tao_telling_mutatie;stm_tao_beinvloedbaar_indicator;stm_evb;stm_dir_betrok_tr;stm_aangelegd_dd;stm_aangelegd_tijd;stm_sap_melddatum;stm_sap_meldtijd;stm_mon_begindatum;stm_mon_begintijd;stm_contractgeb_mld;stm_functiepl_mld;stm_techn_mld;stm_contractgeb_gst;stm_functiepl_gst;stm_techn_gst;stm_aanngeb_dd;stm_aanngeb_tijd;stm_aanntpl_dd;stm_aanntpl_tijd;stm_arbeid;stm_progfh_gw_lwd_datum;stm_progfh_gw_lwd_tijd;stm_progfh_gw_duur;stm_progfh_gw_teller;stm_afspr_aanvangdd;stm_afspr_aanvangtijd;stm_controle_dd;stm_akkoord_mon_toewijz;stm_status_sapnaarmon;stm_fact_jn;stm_akkoord_melding_jn;stm_afsluit_ddt;stm_afsluit_dd;stm_afsluit_tijd;stm_rec_toegev_ddt;stm_hinderwaarde;stm_actie;stm_standplaats;stm_status_gebr;stm_wbi_nummer;stm_projnr;stm_oorz_tekst_kort;stm_historie_toelichting;stm_schade_verhaalb_jn;stm_schadenr;stm_schade_status_ga;stm_schade_statusdatum;stm_relatiervo_vorig;stm_relatiervo_volgend;stm_relatiervo;stm_pplg_van;stm_pplg_naar;stm_dstrglp_van;stm_dstrglp_naar;stm_afspr_func_hersteldd;stm_afspr_func_hersteltijd;stm_sorteerveld;stm_rapportage_maand;stm_rapportage_jaar;stm_x_bron_publ_dt;stm_x_bron_bestandsnaam;stm_x_bron_arch_dt;stm_x_actueel_ind;stm_x_run_id;stm_x_bk;stm_x_start_sessie_dt;stm_x_vervallen_ind
890022;80922807;0.0;;26/10/2018 12:42:36;26/10/2018 12:42:36;Efd : Wl-1 defect, geen stroom in de kast.;;Efd : Wl-1 defect, geen stroom in de kas;;31B;31;31.0;11184154.0;WISSEL;031 Wl 1 GW 1:15;3261.0;3322.0;4.0;;MINB PAGE;;;00/00/0000;26/10/2018 12:42:40;26/10/2018 12:54:31;31B;31;31.0;11184154.0;WISSEL;031 Wl 1 GW 1:15;W207;WCONST14;3261.0;3322.0;26/10/2018 12:54:00;26/10/2018 12:54:38;;;;TECHONV;215.0; Besturing wissel valt onder Volker;;;;;;1.0;;N;N;;0;B;0,00;;26/10/2018;12:42:38;26/10/2018;12:42:36;;;31.0;031-302-1000044730;B;31.0;031-302-1000044730;B;26/10/2018;12:42:40;26/10/2018;12:54:31;0.0;;;0;1.0;00/00/0000;00:00:00;03/01/2019;;;;N;;;00:00:00;26/10/2018 12:42:38;0.0;;2.0;TAOG CAOG CAON AKOG;;;Besturing wissel valt onder Volker;;;0.0;;;;80922816.0;;;;;;00/00/0000;00:00:00;1;1;2019;07/01/2019 05:45:04;E:\Informatica\Inbox\BRN_SAPEAM\20190107054504_flf_sapeam_storing.txt;31/12/9999 00:00:00;1;301833;3785195;07/01/2019 05:49:13;0
890037;80922816;0.0;;26/10/2018 13:03:38;26/10/2018 13:03:38;Efd : Wl-1 defect, geen stroom in de kast.;;Efd : Wl-1 defect, geen stroom in de kas;;32B;31;31.0;11490244.0;WVKAST;GK.EFD.01;3315.0;3315.0;4.0;;MINB PAGE;;;00/00/0000;26/10/2018 13:03:40;;32B;31;31.0;11490244.0;WVKAST;GK.EFD.01;V026;WVAS0001;3315.0;3315.0;;;;;;ONR-RIB;135.0; installatie valt binnen contract Veluwe;ONREGRIB;F;;;;5.0;;N;;;0;B;0,00;;26/10/2018;13:03:39;26/10/2018;13:03:38;;;32.0;031-303-1000140436;B;32.0;031-303-1000140436;B;26/10/2018;13:03:40;;00:00:00;0.0;;;0;0.0;00/00/0000;00:00:00;;;;;N;;;00:00:00;26/10/2018 13:03:39;0.0;;2.0;TAON CAOG CAON AKOG;;;installatie valt binnen contract Veluwe;;;0.0;;;80922807.0;;;;;;;00/00/0000;00:00:00;;10;2018;30/10/2018 05:45:03;E:\Informatica\Inbox\BRN_SAPEAM\20181031054503_flf_sapeam_storing.txt;31/12/9999 00:00:00;1;208193;3785202;31/10/2018 05:46:15;0
890055;80922825;0.0;;26/10/2018 14:23:33;26/10/2018 14:23:33;Ut : km 1.065, sp 213, sn 2452, isolatieplaat lijmlas tussen kop er tussenuit aan 2 kanten. Er is op dit moment een bd tot 27-10-2018 0:00;;Ut : km 1.065, sp 213, sn 2452, isolatie;;13O;531;531.0;11572891.0;PLAATSBEP;Plaatsbepaling 531 Ut;0.0;0.0;5.0;;MINB PAGE;;;00/00/0000;26/10/2018 14:23:36;26/10/2018 14:30:00;13B;531;531.0;11578143.0;ESLAS;ES-las 531 SP 213 34.378 Rec;O924;OAPR0001;34378.0;34378.0;26/10/2018 15:00:01;26/10/2018 14:56:57;;;;TECHONV;219.0; Onderdelen versleten.;;;;;26/10/2018 14:23:33;1.0;;N;N;;0;B;0,00;;26/10/2018;14:23:35;26/10/2018;14:23:33;;;13.0;531-103-1000293887;O;13.0;531-301-1000137913;B;26/10/2018;14:23:36;26/10/2018;14:30:00;0.0;;;0;1.0;26/10/2018;14:23:33;19/11/2018;;;;N;;;00:00:00;26/10/2018 14:23:35;0.0;;4.0;TAOG CAON;;;Onderdelen versleten.;;;0.0;;;;;;;;;;27/10/2018;00:00:01;531_2425L_1.8;4;2019;08/04/2019 05:45:16;E:\Informatica\Inbox\BRN_SAPEAM\20190408054516_flf_sapeam_storing.txt;31/12/9999 00:00:00;1;411411;3785208;08/04/2019 05:48:29;0
890066;80922834;0.0;;26/10/2018 18:46:34;26/10/2018 18:46:34;Sptl : C 92 inbraakbeveiliging aangesproken. toegangsdeur naar de trap niet afgesloten.;;Sptl : C 92 inbraakbeveiliging aangespro;;71K;924;924.0;10878800.0;SPOORTUN;152 Spoortunnel Sophia;7300.0;524920.0;5.0;;MINB PAGE;;;00/00/0000;26/10/2018 18:46:35;26/10/2018 20:10:00;71K;924;924.0;10878800.0;SPOORTUN;152 Spoortunnel Sophia;2058;TTI;7300.0;524920.0;26/10/2018 20:30:01;26/10/2018 20:21:05;;;;ONR-DERD;151.0; Deur open gelaten door derde;ONREGDER;T;;;26/10/2018 18:46:34;1.0;;N;N;;0;NB;0,00;;26/10/2018;18:46:34;26/10/2018;18:46:34;;;71.0;924-202-1000098975;K;71.0;924-202-1000098975;K;26/10/2018;18:46:35;26/10/2018;20:10:00;0.0;;;0;1.0;26/10/2018;18:46:34;;;;;N;;;00:00:00;26/10/2018 18:46:34;0.0;;5.0;TAON;;;Deur open gelaten door derde;;;0.0;;;;;;;;;;26/10/2018;21:00:01;;4;2019;08/04/2019 05:45:16;E:\Informatica\Inbox\BRN_SAPEAM\20190408054516_flf_sapeam_storing.txt;31/12/9999 00:00:00;1;411411;3785212;08/04/2019 05:48:29;0
890071;80922837;5294795.0;KFH;26/10/2018 15:57:55;27/10/2018 01:00:00;Ddr-Brd : Sp-DE km 37.775-37.875 en km 199.1-199.4. voor het schouwen bij licht tbv veilige berijdbaarheid.;27/10/2018 01:00:00;Ddr-Brd : Sp-DE km 37.775-37.875 en km 1;G1 - Ongeplande BD;04B;116;116.0;11328731.0;SPOORSPS;116 sp DE km 37.579 - 39.800 R SPS;37579.0;39800.0;2.0;;MINB PAGE;;7.0;07/11/2018;26/10/2018 15:57:58;26/10/2018 16:38:01;04B;116;116.0;11328731.0;SPOORSPS;116 sp DE km 37.579 - 39.800 R SPS;S131;SSPS0005;37579.0;39800.0;26/10/2018 19:00:01;26/10/2018 17:01:56;;;;TECHONV;227.0; Studs;;;;;;5.0;N;J;J;Ongewijzigd;0;B;0,00;48711, 40943, 40943, 91204, 61014, 40838, 62783, 4;26/10/2018;15:57:57;26/10/2018;15:57:55;27/10/2018;01:00:00;4.0;116-301-1000131739;B;4.0;116-301-1000131739;B;26/10/2018;15:57:58;26/10/2018;16:38:01;0.0;;;0;2.0;00/00/0000;00:00:00;05/11/2018;J;1.0;;N;;;00:00:00;26/10/2018 15:57:57;0.0;;5.0;TAOG MON;;;Studs;++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++20181029 - 050049 - noreply@prorail.nlStatus gewijzigd van Concept naar Compleet op 27-10-2018 22.58 doorF.Evers(PRO-VKL): Toelichting: Spoed BUTA voor nameten spoor DE. Statusgewijzigd van Compleet naar Vrijgegeven op 28-10-2018 01.26 doorM.Neefs(PRO-VKL): Toelichting: Spoed BUTA voor nameten spoor DE.;;0.0;;;;80922839.0;;BRDV;;BRDV;KFHAN;00/00/0000;00:00:00;116_2397AL_37.5;11;2018;06/11/2018 05:45:03;E:\Informatica\Inbox\BRN_SAPEAM\20181107054503_flf_sapeam_storing.txt;31/12/9999 00:00:00;1;218608;3785214;07/11/2018 05:48:16;0
890073;80922839;0.0;;26/10/2018 17:36:27;26/10/2018 17:36:27;Ddr-Bdr : Sp-DE km 37.775-37.875 en km 199.1-199.4. voor het schouwen bij licht tbv veilige berijdbaarheid.;;Ddr-Bdr : Sp-DE km 37.775-37.875 en km 1;;04B;116;116.0;11328731.0;SPOORSPS;116 sp DE km 37.579 - 39.800 R SPS;37579.0;39800.0;5.0;;MINB PAGE;;;00/00/0000;26/10/2018 17:36:30;26/10/2018 17:45:01;04B;116;116.0;11328731.0;SPOORSPS;116 sp DE km 37.579 - 39.800 R SPS;S094;SSPS0001;37579.0;39800.0;26/10/2018 20:00:00;26/10/2018 17:46:55;;;;TECHONV;227.0; Studs;;;;;26/10/2018 17:36:27;5.0;;N;N;;0;B;0,00;;26/10/2018;17:36:29;26/10/2018;17:36:27;;;4.0;116-301-1000131739;B;4.0;116-301-1000131739;B;26/10/2018;17:36:30;26/10/2018;17:45:01;0.0;;;0;1.0;26/10/2018;17:36:27;03/04/2019;;;;N;;;00:00:00;26/10/2018 17:36:29;0.0;;5.0;TAOG;;;Studs;;;0.0;;;80922837.0;;;;;;;26/10/2018;20:00:00;116_2397AL_37.5;4;2019;08/04/2019 05:45:16;E:\Informatica\Inbox\BRN_SAPEAM\20190408054516_flf_sapeam_storing.txt;31/12/9999 00:00:00;1;411411;3785215;08/04/2019 05:48:29;0
890076;80922841;0.0;;26/10/2018 17:54:39;26/10/2018 17:54:39;Kfh : Sp-142, 144, 145, 146 en 147 verwijderen remsloffen;;Kfh : Sp-142, 144, 145, 146 en 147 verwi;;99B;924;924.0;11330479.0;SPOORSPS;924 sp 144 km 34.348 - 35.278 R SPS;34348.0;35278.0;5.0;;MAFS PAGE;;;00/00/0000;26/10/2018 17:54:42;26/10/2018 18:15:00;99B;924;924.0;11330479.0;SPOORSPS;924 sp 144 km 34.348 - 35.278 R SPS;S132;SSPS0005;34348.0;35278.0;26/10/2018 18:30:00;26/10/2018 18:15:29;;;;ONR-DERD;151.0; Geen toestemming CM.;ONREGDER;T;;;26/10/2018 17:54:39;1.0;;N;N;;0;NB;0,00;;26/10/2018;17:54:41;26/10/2018;17:54:39;;;99.0;924-301-1000099742;B;99.0;924-301-1000099742;B;26/10/2018;17:54:42;26/10/2018;18:15:00;0.0;;;0;1.0;26/10/2018;17:54:39;20/12/2018;;;;N;20/12/2018 09:00:25;20/12/2018;09:00:25;26/10/2018 17:54:41;0.0;;5.0;TAOG;;;Geen toestemming CM.;;;0.0;;;;80923497.0;;;;;;26/10/2018;20:00:00;924_44-45L_35.3;1;2019;07/01/2019 05:45:04;E:\Informatica\Inbox\BRN_SAPEAM\20190107054504_flf_sapeam_storing.txt;31/12/9999 00:00:00;1;301833;3785216;07/01/2019 05:49:13;0
890078;80922842;0.0;;26/10/2018 18:02:48;26/10/2018 18:02:48;Uhm : Km 25.6 hekwerk, paal ligt op zijn kant, t.h.v. Meedsterweg 6. Nabij ovw achter woning van melder.;;Uhm : Km 25.6 hekwerk, paal ligt op zijn;;37O;200;200.0;11213312.0;HEKWERK;Hekwerk WSM-RD 25.540,00 Links;25540.0;25545.0;2.0;;MINB PAGE;;;00/00/0000;26/10/2018 18:02:51;26/10/2018 19:11:00;37O;200;200.0;11213312.0;HEKWERK;Hekwerk WSM-RD 25.540,00 Links;O964;OAHK0001;25540.0;25545.0;26/10/2018 20:21:01;26/10/2018 19:22:08;;;;ONR-DERD;151.0; Paal herplaatst en prikkeldraad vast gez;ONREGDER;T;Niet bekend;;;1.0;;N;N;;0;NB;0,00;;26/10/2018;18:02:50;26/10/2018;18:02:48;;;37.0;200-205-1000140264;O;37.0;200-205-1000140264;O;26/10/2018;18:02:51;26/10/2018;19:11:00;0.0;;;0;1.0;00/00/0000;00:00:00;11/11/2018;;;;N;;;00:00:00;26/10/2018 18:02:50;0.0;;2.0;TAOG CAOG CAON AKOG;;;Paal herplaatst en prikkeldraad vast gez;;;0.0;;;;;;;;;;00/00/0000;00:00:00;NIET VAN TOEPASSING;11;2018;08/11/2018 05:45:04;E:\Informatica\Inbox\BRN_SAPEAM\20181203054505_flf_sapeam_storing.txt;31/12/9999 00:00:00;1;253614;3785217;03/12/2018 05:46:20;0
890084;80922846;0.0;;26/10/2018 18:48:56;26/10/2018 18:48:56;IVS 10 Dvn : UPS 60 volt vooralarm actief.;;IVS 10 Dvn : UPS 60 volt vooralarm actie;;71E;158;158.0;10966762.0;VOEDING;IVS10-Dvn LV;101734.0;101734.0;5.0;;MINB PAGE;;;00/00/0000;26/10/2018 18:48:57;26/10/2018 19:08:01;71E;158;158.0;10966762.0;VOEDING;IVS10-Dvn LV;E304;VOEDNG13;101734.0;101734.0;26/10/2018 19:08:00;26/10/2018 19:08:58;;;;TECHONV;299.0; .;;;.;;26/10/2018 18:48:56;2.0;;N;N;;0;B;0,00;;26/10/2018;18:48:56;26/10/2018;18:48:56;;;71.0;158-430-1000338148;E;71.0;158-430-1000338148;E;26/10/2018;18:48:57;26/10/2018;19:08:01;0.0;;;0;1.0;26/10/2018;18:48:56;05/04/2019;;;;N;;;00:00:00;26/10/2018 18:48:56;0.0;;5.0;TAOG;;;.;;;0.0;;;;;;;;;;29/10/2018;16:00:00;;4;2019;08/04/2019 05:45:16;E:\Informatica\Inbox\BRN_SAPEAM\20190408054516_flf_sapeam_storing.txt;31/12/9999 00:00:00;1;411411;3785220;08/04/2019 05:48:29;0
890086;80922849;0.0;;26/10/2018 22:35:43;26/10/2018 22:35:43;Hln : Sp-FF/EF t.o.b.s.;;Hln : Sp-FF/EF t.o.b.s.;;25S;59;59.0;10137280.0;DETGRSSSL;GRS SSL sectie 644BT RM-HLN;84350.0;84666.0;2.0;;MINB PAGE;;;00/00/0000;26/10/2018 22:35:47;26/10/2018 23:57:23;25S;59;59.0;10137280.0;DETGRSSSL;GRS SSL sectie 644BT RM-HLN;D131;DGRSS010;84350.0;84666.0;26/10/2018 23:57:01;26/10/2018 23:57:35;;;;ONR-DERD;154.0; Kabeldiefstal;ONREGDER;T;;;;1.0;;N;N;;0;NB;0,00;;26/10/2018;22:35:46;26/10/2018;22:35:43;;;25.0;059-601-1000038562;S;25.0;059-601-1000038562;S;26/10/2018;22:35:47;26/10/2018;23:57:23;0.0;;;0;1.0;00/00/0000;00:00:00;08/04/2019;;;;N;;;00:00:00;26/10/2018 22:35:46;0.0;;3.0;TAOG;;;Kabeldiefstal;;;0.0;;;70421500.0;;;;;;;00/00/0000;00:00:00;NIET VAN TOEPASSING;4;2019;15/04/2019 05:46:16;E:\Informatica\Inbox\BRN_SAPEAM\20190415054616_flf_sapeam_storing.txt;31/12/9999 00:00:00;1;419543;3785221;15/04/2019 05:55:14;0
890088;80922851;0.0;;27/10/2018 00:39:31;27/10/2018 00:39:31;Bkh : Weinig tot geen waterdruk.;;Bkh : Weinig tot geen waterdruk.;;02E;564;564.0;11450760.0;WATERAANSL;564 km 23.459 Wateraansl;23459.0;23459.0;5.0;;MINB PAGE;;;00/00/0000;27/10/2018 00:39:34;27/10/2018 00:59:00;02I;564;564.0;11450760.0;WATERAANSL;564 km 23.459 Wateraansl;9998;ALGEMEEN;23459.0;23459.0;27/10/2018 00:59:00;27/10/2018 00:59:38;;;;TECHONV;299.0; Zie RVO 80922396;;;Zie RVO 80922396;;27/10/2018 00:39:31;1.0;;N;N;;0;B;0,00;;27/10/2018;00:39:33;27/10/2018;00:39:31;;;2.0;564-433-1000127569;E;2.0;564-433-1000127569;I;27/10/2018;00:39:34;27/10/2018;00:59:00;0.0;;;0;1.0;27/10/2018;00:39:31;;;;;N;;;00:00:00;27/10/2018 00:39:33;0.0;;5.0;TAON CAOG CAON AKOG;;;Zie RVO 80922396;;;0.0;;;;;;;;;;27/10/2018;05:00:01;;11;2018;08/11/2018 05:45:04;E:\Informatica\Inbox\BRN_SAPEAM\20181203054505_flf_sapeam_storing.txt;31/12/9999 00:00:00;1;253614;3785222;03/12/2018 05:46:20;0
890093;80922858;0.0;;27/10/2018 12:55:47;27/10/2018 12:55:47;Mhz : Ovw 20.2 sleutelkastje staat open.;;Mhz : Ovw 20.2 sleutelkastje staat open.;;24S;57;57.0;10145315.0;OVERWEG;AHOB 20.2 MZ-WT Den Engelsman / Driebos;20277.0;20277.0;2.0;;MINB PAGE;;;00/00/0000;27/10/2018 12:55:50;;24S;57;57.0;10145315.0;OVERWEG;AHOB 20.2 MZ-WT Den Engelsman / Driebos;;;20277.0;20277.0;;;;;;;;;;;;;;4.0;;N;;;0;B;0,00;;27/10/2018;12:55:48;27/10/2018;12:55:47;;;24.0;057-204-1000035839;S;24.0;057-204-1000035839;S;27/10/2018;12:55:50;;00:00:00;0.0;;;0;0.0;00/00/0000;00:00:00;;;;;N;;;00:00:00;27/10/2018 12:55:48;0.0;;3.0;TAON;;;;;;0.0;;;;;;;;;;00/00/0000;00:00:00;20.2;10;2018;30/10/2018 05:45:03;E:\Informatica\Inbox\BRN_SAPEAM\20181031054503_flf_sapeam_storing.txt;05/11/2018 05:45:04;0;208193;3785225;31/10/2018 05:46:15;0
890094;80922858;0.0;;27/10/2018 12:55:47;27/10/2018 12:55:47;Mhz : Ovw 20.2 sleutelkastje staat open.;;Mhz : Ovw 20.2 sleutelkastje staat open.;;24S;57;57.0;10145315.0;OVERWEG;AHOB 20.2 MZ-WT Den Engelsman / Driebos;20277.0;20277.0;2.0;;MINB PAGE;;;00/00/0000;27/10/2018 12:55:50;;24S;57;57.0;10145315.0;OVERWEG;AHOB 20.2 MZ-WT Den Engelsman / Driebos;;;20277.0;20277.0;;;;;;;;;;;;;;4.0;;N;N;;0;B;0,00;;27/10/2018;12:55:48;27/10/2018;12:55:47;;;24.0;057-204-1000035839;S;24.0;057-204-1000035839;S;27/10/2018;12:55:50;;00:00:00;0.0;;;0;0.0;00/00/0000;00:00:00;02/11/2018;;;;N;;;00:00:00;27/10/2018 12:55:48;0.0;;3.0;TAOG CAOG;;;;;N;0.0;;;;;;;;;;00/00/0000;00:00:00;20.2;11;2018;05/11/2018 05:45:04;E:\Informatica\Inbox\BRN_SAPEAM\20181106054503_flf_sapeam_storing.txt;07/01/2019 05:45:04;0;216683;3785225;06/11/2018 05:53:20;0
890095;80922858;0.0;;27/10/2018 12:55:47;27/10/2018 12:55:47;Mhz : Ovw 20.2 sleutelkastje staat open.;;Mhz : Ovw 20.2 sleutelkastje staat open.;;24S;57;57.0;10145315.0;OVERWEG;AHOB 20.2 MZ-WT Den Engelsman / Driebos;20277.0;20277.0;2.0;;MINB PAGE;;;00/00/0000;27/10/2018 12:55:50;;24S;57;57.0;10145315.0;OVERWEG;AHOB 20.2 MZ-WT Den Engelsman / Driebos;;;20277.0;20277.0;;;;;;;;;;;;;;4.0;;N;N;;0;B;0,00;;27/10/2018;12:55:48;27/10/2018;12:55:47;;;24.0;057-204-1000035839;S;24.0;057-204-1000035839;S;27/10/2018;12:55:50;;00:00:00;0.0;;;0;0.0;00/00/0000;00:00:00;02/11/2018;;;;N;;;00:00:00;27/10/2018 12:55:48;0.0;;3.0;TAOG CAOG CAON AKOG;;;;;N;0.0;;;;;;;;;;00/00/0000;00:00:00;20.2;1;2019;07/01/2019 05:45:04;E:\Informatica\Inbox\BRN_SAPEAM\20190107054504_flf_sapeam_storing.txt;31/12/9999 00:00:00;1;301833;3785225;07/01/2019 05:49:13;0
890096;80922861;0.0;;27/10/2018 14:22:28;27/10/2018 14:22:28;Gd : Sectie 265T - 263AT t.o.b.s.;;Gd : Sectie 265T - 263AT t.o.b.s.;;81S;624;624.0;10303688.0;DETGRSSSL;GRS SSL sectie 263AT GD;32373.0;32490.0;5.0;TIS 1.1;MINB PAGE;;;00/00/0000;27/10/2018 14:22:28;27/10/2018 14:30:22;81S;624;624.0;10303688.0;DETGRSSSL;GRS SSL sectie 263AT GD;D131;DGRSS010;32373.0;32490.0;27/10/2018 16:30:01;27/10/2018 14:30:33;;;;TECHONV;221.0; Zie toelichting;;;;;27/10/2018 14:22:28;1.0;;N;;;0;B;0,00;;27/10/2018;14:22:27;27/10/2018;14:22:28;;;81.0;624-601-1000058502;S;81.0;624-601-1000058502;S;27/10/2018;14:22:28;27/10/2018;14:30:22;0.0;;;0;1.0;27/10/2018;14:22:28;;;;;N;;;00:00:00;27/10/2018 14:22:27;0.0;;5.0;IN5;;;Zie toelichting;;;0.0;;;70421616.0;;;;;;;27/10/2018;17:00:00;;10;2018;30/10/2018 05:45:03;E:\Informatica\Inbox\BRN_SAPEAM\20181030054503_flf_sapeam_storing.txt;06/11/2018 05:45:03;0;206280;3785226;30/10/2018 05:48:13;0
890097;80922861;0.0;;27/10/2018 14:22:28;27/10/2018 14:22:28;Gd : Sectie 265T - 263AT t.o.b.s.;;Gd : Sectie 265T - 263AT t.o.b.s.;;81S;624;624.0;10303688.0;DETGRSSSL;GRS SSL sectie 263AT GD;32373.0;32490.0;5.0;TIS 1.1;MINB PAGE;;;00/00/0000;27/10/2018 14:22:28;27/10/2018 14:30:22;81S;624;624.0;10303688.0;DETGRSSSL;GRS SSL sectie 263AT GD;D131;DGRSS010;32373.0;32490.0;27/10/2018 16:30:01;27/10/2018 14:30:33;;;;ONR-RIB;133.0; losse moeren in potje;ONREGRIB;C;;;27/10/2018 14:22:28;1.0;;N;N;;0;B;0,00;;27/10/2018;14:22:27;27/10/2018;14:22:28;;;81.0;624-601-1000058502;S;81.0;624-601-1000058502;S;27/10/2018;14:22:28;27/10/2018;14:30:22;0.0;;;0;1.0;27/10/2018;14:22:28;12/11/2018;;;;N;;;00:00:00;27/10/2018 14:22:27;0.0;;5.0;TAOG CAON;;;losse moeren in potje;;;0.0;;;70421616.0;;;;;;;27/10/2018;17:00:00;;11;2018;06/11/2018 05:45:03;E:\Informatica\Inbox\BRN_SAPEAM\20181203054505_flf_sapeam_storing.txt;31/12/9999 00:00:00;1;253614;3785226;03/12/2018 05:46:20;0
890103;80922866;0.0;;27/10/2018 15:39:02;27/10/2018 15:39:02;Lnt : Km 22.0 grijze kast staat open. RK4/energiehuisje t.h.v. wl-22. Lijkt vlgs melder (0627060299) op Telecom.;;Lnt : Km 22.0 grijze kast staat open.;;29O;211;211.0;11572444.0;PLAATSBEP;Plaatsbepaling 211 Bnn-Ed;0.0;0.0;5.0;;MINB PAGE;;;00/00/0000;27/10/2018 15:39:04;27/10/2018 17:58:02;29O;211;211.0;11572444.0;PLAATSBEP;Plaatsbepaling 211 Bnn-Ed;9999;ALGEMEEN;0.0;0.0;27/10/2018 18:30:00;27/10/2018 18:14:23;;;;ONR-RIB;135.0; 1;ONREGRIB;F;;;27/10/2018 15:39:02;1.0;;N;N;;0;B;0,00;;27/10/2018;15:39:02;27/10/2018;15:39:02;;;29.0;211-103-1000116318;O;29.0;211-103-1000116318;O;27/10/2018;15:39:04;27/10/2018;17:58:02;0.0;;;0;1.0;27/10/2018;15:39:02;06/11/2018;;;;N;;;00:00:00;27/10/2018 15:39:02;0.0;;2.0;TAOG CAOG CAON AKOG;;;1;;;0.0;;;;;;;;;;27/10/2018;20:00:01;;11;2018;07/11/2018 05:45:03;E:\Informatica\Inbox\BRN_SAPEAM\20181107054503_flf_sapeam_storing.txt;31/12/9999 00:00:00;1;218608;3785228;07/11/2018 05:50:12;0
890115;80922871;0.0;;27/10/2018 17:16:01;27/10/2018 17:16:01;Vpa-Dr : Uitval 3kV, kabel defect(?),gesectioneerd, OS Dr omv. tot aan  SM Stg niet meer onder spanning te krijgen.;;Vpa-Dr : Uitval 3kV, kabel defect(?),ges;;30E;34;34.0;10180597.0;VOEDKAST;Dr-Vpb HS 796 VOEDKAST;1020.0;1020.0;2.0;;MINB PAGE;;;00/00/0000;27/10/2018 17:16:04;27/10/2018 18:01:40;30E;34;34.0;10180597.0;VOEDKAST;Dr-Vpb HS 796 VOEDKAST;E427;VDKAST17;1020.0;1020.0;27/10/2018 20:09:01;27/10/2018 20:09:39;;;;TECHONV;221.0; Defecte mof;;;;;;3.0;;N;N;;0;B;0,00;;27/10/2018;17:16:02;27/10/2018;17:16:01;;;30.0;034-430-1000337937;E;30.0;034-430-1000337937;E;27/10/2018;17:16:04;27/10/2018;18:01:40;0.0;;;0;1.0;00/00/0000;00:00:00;;;;;N;;;00:00:00;27/10/2018 17:16:02;0.0;;2.0;TAON CAOG CAON AKOG;;;Defecte mof;;;0.0;;;;;;;;;;00/00/0000;00:00:00;;1;2019;04/02/2019 05:45:07;E:\Informatica\Inbox\BRN_SAPEAM\20190204054507_flf_sapeam_storing.txt;31/12/9999 00:00:00;1;335855;3785233;04/02/2019 05:48:19;0
